date,open,high,low,close,volume,amount,pctChg,turn
2025-01-22,250.779326,253.5551277,243.32294833,246.950634,25040737,6440345376.16,-2.3393,0.6416
2025-01-23,248.72140405,251.2579125,245.97431754,246.4720475,16553688,4291744662.35,-0.1938,0.4242
2025-01-24,246.22196967,254.65666626,246.22196967,250.65571554,22439796,5876198259.64,1.6974,0.575
2025-01-27,250.66533321,252.91586799,247.174119,247.174119,17102637,4460049868.79,-1.389,0.4382
2025-02-05,250.05942,251.982954,241.45160535,242.48069604,24048140,6141794779.18,-1.8988,0.6162
2025-02-06,241.403517,243.79831683,239.6723364,243.4232277,24896101,6261792979.68,0.3887,0.6379
2025-02-07,247.174119,252.52154352,241.99981254,251.29048176,34441254,8922582684.06,3.2319,0.8825
2025-02-10,251.29048176,251.47321749,245.42370306,248.56868115,22926710,5928297100.65,-1.0831,0.5875
2025-02-11,250.48259748,250.5403035,241.46122302,242.1729306,24791980,6268157349.51,-2.573,0.6353
2025-02-12,240.45136767,246.212352,237.63339036,245.5391151,27382214,6902713445.39,1.39,0.7016
2025-02-13,246.20273433,253.89687033,245.3467617,251.39627613,37534967,9803005760.98,2.3854,0.9618
2025-02-14,251.53092351,262.562391,251.53092351,259.39817757,38780030,10409880413.13,3.183,0.9937
