date,open,high,low,close,volume,amount,pctChg,turn
2025-03-12,47.646049,47.7385656,47.19271766,47.3222409,47057801,2410921164.24,-0.6796,0.4372
2025-03-13,47.3222409,47.6923073,47.11870438,47.31298924,41144830,2107254551.84,-0.0196,0.3823
2025-03-14,47.48877078,49.85719574,47.37775086,49.46862602,150244865,7945017156.29,4.5561,1.396
2025-03-17,49.46862602,49.60740092,49.1263146,49.38536108,60517176,3229662145.15,-0.1683,0.5623
2025-03-18,49.6814142,50.13474554,49.62590424,49.73692416,58774002,3164655446.65,0.7119,0.5461
2025-03-19,49.66291088,50.2365138,49.56114262,50.02372562,50987421,2751845206.48,0.5766,0.4737
2025-03-20,50.0052223,50.01447396,48.32142018,48.56196334,114072346,6007424559.04,-2.9221,1.0599
2025-03-21,48.4786984,48.71924156,47.81257888,47.8773405,79571468,4145943295.05,-1.4098,0.7393
2025-03-24,47.94210212,48.36767848,47.94210212,48.22890358,50865690,2646991165.97,0.7343,0.4726
2025-03-25,48.2474069,48.30291686,47.94210212,48.07162536,34440224,1790739698.82,-0.3261,0.32
2025-03-26,48.09012868,48.19189694,47.84958552,47.84958552,40399461,2094936176.07,-0.4619,0.3754
2025-03-27,47.84033386,48.5249567,47.67380398,48.16414196,43216872,2248679010.83,0.6574,0.4015
2025-03-28,48.2936652,48.45094342,47.9698571,48.07162536,35366353,1841078405.98,-0.1921,0.3286
2025-03-31,48.0161154,48.3399235,47.54428074,47.76632058,46838971,2423816080.07,-0.6351,0.4352
2025-04-01,47.7385656,47.97910876,47.56278406,47.75706892,39432057,2035352505.07,-0.0194,0.3664
2025-04-02,47.72006228,48.07162536,47.67380398,47.97910876,28327427,1467236071.49,0.4649,0.2632
2025-04-03,47.54428074,48.108632,47.53502908,47.62754568,37334782,1927750539.89,-0.7327,0.3469
2025-04-07,45.6106838,46.04551182,43.482802,44.92606096,172755841,8362219629.49,-5.6721,1.6051
2025-04-08,44.9168093,45.57367716,44.5004846,45.57367716,111752977,5446468217.79,1.4415,1.0383
2025-04-09,45.1481008,45.5644255,44.74102776,45.26837238,73790650,3604799241.88,-0.6699,0.6856
2025-04-10,45.66619376,46.0732668,45.52741886,45.77721368,65791545,3258096137.76,1.1241,0.6113
2025-04-11,45.77721368,45.83272364,45.31463068,45.6569421,45012106,2216984585.55,-0.2627,0.4182
2025-04-14,45.8882336,46.1195251,45.74020704,45.77721368,38748414,1922228961.61,0.2634,0.36
2025-04-15,45.77721368,46.23054502,45.57367716,46.10102178,40776211,2021902572.15,0.7074,0.3789
2025-04-16,45.99925352,46.41557822,45.7032004,46.14728008,46792350,2323052329.97,0.1003,0.4348
2025-04-17,45.97149854,46.51734648,45.86973028,46.40632656,37704289,1884423296.17,0.5613,0.3503
2025-04-18,46.3045583,46.86890956,46.2120417,46.66537304,33881100,1706307227.66,0.5582,0.3148
2025-04-21,46.6283664,46.82265126,46.4433332,46.51734648,26378406,1329681851.62,-0.3172,0.2451
2025-04-22,46.4433332,46.98918114,46.36931992,46.78564462,35509783,1793621625.57,0.5768,0.3299
